Time,Close,,,,,
May 02,5.026,4.52,4.98,4.51,2.12K,10.90%
Apr 02,4.532,4.7,4.7,4.505,9.64K,-2.35%
Mar 02,4.641,4.485,4.63,4.455,1.20K,3.20%
Feb 02,4.497,4.28,4.51,4.28,10.58K,6.67%
Jan 02,4.216,4.58,4.72,4.575,0.23K,-7.93%
Dec 01,4.579,4.135,4.56,4.08,1.29K,10.93%
Nov 01,4.128,4.14,4.16,4.05,10.58K,-2.04%
Oct 01,4.214,4.67,4.67,4.15,0.11K,-9.32%
Sep 01,4.647,4.155,4.66,4.135,1.18K,11.65%
Aug 01,4.162,4.21,4.21,4.14,13.19K,-1.14%
Jul 01,4.21,4.26,4.28,4.18,1.39K,-1.91%
Jun 01,4.292,4.32,4.4,4.28,21.68K,-2.37%
May 01,4.396,4.31,4.635,4.305,0.97K,1.76%
Apr 01,4.32,4.38,4.41,4.31,12.30K,0.98%
Mar 01,4.278,4.485,4.52,4.27,3.48K,-4.34%
Feb 01,4.472,4.74,4.74,4.39,14.57K,-6.66%
Jan 01,4.791,4.5,4.77,4.5,0.35K,4.49%
Dec 00,4.585,4.675,4.765,4.55,2.87K,-1.90%
Nov 00,4.674,4.7,4.71,4.6,28.27K,-1.68%
Oct 00,4.754,4.84,4.84,4.77,0.01K,-2.96%
Sep 00,4.899,4.985,5.035,4.83,5.43K,-2.08%
Aug 00,5.003,4.88,5.045,4.82,19.13K,-0.06%
Jul 00,5.006,5.02,5.04,4.91,1.80K,-0.54%
Jun 00,5.033,4.98,5.06,4.97,19.98K,1.86%
May 00,4.941,4.94,5.135,4.9,2.62K,-0.38%
Apr 00,4.96,5.05,5.05,4.925,17.32K,-1.20%
Mar 00,5.02,5.07,5.18,4.97,2.98K,-0.55%
Feb 00,5.048,5.26,5.42,5.02,17.43K,-4.52%
Jan 00,5.287,5.29,5.29,5.11,0.48K,-2.33%
Dec 99,5.413,5.18,5.37,5.035,2.48K,4.50%
Nov 99,5.18,5.18,5.25,5.12,17.97K,0.15%
Oct 99,5.172,5.54,5.54,5.54,0.40K,-7.20%
Sep 99,5.573,5.145,5.8,5.065,1.81K,8.17%
Aug 99,5.152,5.362,5.485,5.03,11.22K,-5.33%
Jul 99,5.442,5.2,5.442,5.055,3.97K,2.85%
Jun 99,5.291,4.93,5.31,4.93,16.64K,8.31%
May 99,4.885,5.385,5.56,5.025,3.63K,-9.65%
Apr 99,5.407,4.98,5.45,4.915,10.04K,8.57%
Mar 99,4.98,5.69,5.69,4.975,7.97K,-11.62%
Feb 99,5.635,5.24,5.66,5.24,15.74K,7.91%
Jan 99,5.222,4.93,5.3,4.88,0.17K,4.69%
Dec 98,4.988,4.83,5.035,4.56,3.41K,3.38%
Nov 98,4.825,5.014,5.121,4.81,19.36K,-4.02%
Oct 98,5.027,5.255,5.255,4.76,0.28K,-5.51%
Sep 98,5.32,4.63,5.25,4.615,6.58K,15.20%
Aug 98,4.618,5.35,5.443,4.615,17.55K,-15.23%
Jul 98,5.448,5.5,5.79,5.24,3.51K,-1.07%
Jun 98,5.507,5.31,5.55,4.98,17.34K,8.51%
May 98,5.075,6.18,6.29,4.99,3.10K,-17.99%
Apr 98,6.188,6.66,6.66,6.045,11.90K,-4.02%
Mar 98,6.447,6.48,6.56,5.62,5.78K,0.26%
Feb 98,6.43,6.75,7.07,5.84,35.55K,5.36%
Jan 98,6.103,5.87,6.1,5.52,1.09K,2.87%
Dec 97,5.933,5.23,6.35,5.15,5.31K,13.64%
Nov 97,5.221,4.825,5.412,4.77,19.80K,10.68%
Oct 97,4.717,5.142,5.262,4.717,0.49K,-9.06%
Sep 97,5.187,4.65,5.25,4.55,50.01K,12.37%
Aug 97,4.616,4.449,4.79,4.297,17.39K,3.29%
Jul 97,4.469,4.62,4.66,4.185,18.58K,-2.85%
Jun 97,4.6,4.85,4.85,4.58,14.58K,-1.14%
May 97,4.653,4.66,4.89,4.63,4.28K,0.13%
Apr 97,4.647,4.705,4.705,4.6,19.13K,-8.02%
Mar 97,5.052,5.28,5.39,5.03,3.82K,-4.86%
Feb 97,5.31,4.91,5.335,4.91,18.97K,8.35%
Jan 97,4.901,4.63,5.01,4.6,0.31K,3.40%
Dec 96,4.74,4.68,4.89,4.64,4.35K,0.55%
Nov 96,4.714,4.79,4.92,4.66,19.50K,-1.55%
Oct 96,4.788,4.82,5,4.805,0.45K,-0.85%
Sep 96,4.829,5.175,5.175,4.8,5.15K,-6.67%
Aug 96,5.174,5.05,5.19,5.02,15.51K,1.02%
Jul 96,5.122,5,5.13,4.86,1.85K,2.87%
Jun 96,4.979,5.35,5.355,4.955,32.40K,-7.47%
May 96,5.381,5.3,5.505,5.23,2.49K,1.70%
Apr 96,5.291,5.51,5.51,5.2,13.46K,-4.15%
Mar 96,5.52,5.5,5.705,5.32,2.98K,0.42%
Feb 96,5.497,5.72,5.8,5.42,26.74K,-1.22%
Jan 96,5.565,5.12,5.575,5.12,0.49K,7.79%
Dec 95,5.163,5.18,5.24,5.05,5.15K,-0.44%
Nov 95,5.186,5.3,5.425,5.09,23.55K,-2.83%
Oct 95,5.337,5.3,5.419,5.263,0.62K,-1.80%
Sep 95,5.435,5.28,5.515,5.13,5.28K,2.33%
Aug 95,5.311,5.139,5.789,5.11,23.04K,5.57%
Jul 95,5.031,5.025,5.41,4.98,3.47K,0.34%
Jun 95,5.014,5.2,5.44,4.98,16.58K,-5.16%
May 95,5.287,5.72,6.16,5.1,5.20K,-7.60%
Apr 95,5.722,5.21,5.93,5.21,14.76K,8.11%
Mar 95,5.293,4.44,5.25,4.34,4.03K,17.28%
Feb 95,4.513,4.665,4.74,4.43,29.09K,-2.93%
Jan 95,4.649,4.815,4.885,4.635,0.11K,-4.62%
Dec 94,4.874,4.88,4.935,4.53,3.89K,-0.45%
Nov 94,4.896,5.11,5.26,4.84,33.25K,-6.60%
Oct 94,5.242,5.615,5.615,5.585,0.50K,-6.54%
Sep 94,5.609,5.41,5.73,5.375,2.46K,3.05%
Aug 94,5.443,5.305,5.45,5.063,13.39K,2.37%
Jul 94,5.317,5.36,5.47,5.12,2.37K,-1.17%
Jun 94,5.38,5.285,5.51,5.215,13.91K,-2.71%
May 94,5.53,5.32,5.745,5.05,5.59K,3.60%
Apr 94,5.338,5.44,5.44,5.07,21.53K,-7.50%
Mar 94,5.771,5.33,5.79,5.16,6.34K,7.75%
Feb 94,5.356,5.27,5.37,5.16,23.65K,4.53%
Jan 94,5.124,5.085,5.33,5,0.06K,0.73%
Dec 93,5.087,4.4,5.14,4.375,5.65K,15.09%
Nov 93,4.42,4.19,4.625,4.19,27.63K,1.49%
Oct 93,4.355,4.04,4.465,4.02,0.11K,7.24%
Sep 93,4.061,4.83,4.84,3.91,2.88K,-16.06%
Aug 93,4.838,5.375,5.4,4.54,7.98K,-10.27%
Jul 93,5.392,4.54,5.27,4.53,5.16K,18.30%
Jun 93,4.558,4.44,4.62,4.23,15.70K,-1.15%
May 93,4.611,4.45,4.72,4.225,2.89K,5.06%
